first_name,last_name,location,email,credit_history,income,debt,age,gender,default
Nicholas,Ward,Yolandachester,christopherhiggins@example.com,-0.06521248953066372,38702.72838406296,18056.252763751138,29.077259147449524,M,0
Keith,Mullins,West Christopher,steven15@example.net,-1.5786430229497537,46702.307092723815,11741.139856624335,28.13089412267839,F,0
Paige,Osborn,New Steven,timothy24@example.com,0.47142358148812485,37092.48760730609,2194.978082284574,45.5450289475742,M,0
Megan,Gutierrez,Erichaven,timothycallahan@example.org,-0.4756543351497583,37319.6922936473,8291.547805400174,17.384689720166765,M,0
Savannah,Heath,Smithport,osbornekenneth@example.org,0.024426164471861175,54472.432519084396,13438.626411596719,34.07953107839473,F,0
Joseph,Torres,Daytown,kayers@example.com,-0.645516606216451,48662.07186409186,12374.288466270575,26.9230434603739,M,1
James,Lopez,North Rebecca,collinstammy@example.com,0.27683598397341386,51248.02272921299,13386.983519716203,21.811122164996995,F,0
Kristen,Parks,South Tracy,amycohen@example.org,1.6100640022858683,49620.22407321834,13097.637643107635,27.298195037403325,F,0
Linda,Jones,Stoutland,michael46@example.com,0.995748852096658,43778.42897364294,-217.70315396681144,29.113898200708476,M,0
Melissa,Johnson,West Shanechester,williamhayes@example.com,0.4210918937967504,35979.057018370164,11331.65081845285,28.028415370642485,F,0
Mary,Travis,Claudiachester,cgonzalez@example.net,1.1547560275522977,64048.53661035451,11372.256035708793,32.05713981210003,F,0
David,Lyons,Richardside,grahammorgan@example.org,-0.24969321487251425,49938.957988047216,6388.947829023837,29.24584216186205,F,0
Linda,Lucas,Davidview,eestes@example.org,1.0999209040139755,38237.76323127636,24068.94278057498,33.76387930619239,F,1
Edward,Sanford,North Biancashire,lauren26@example.com,-1.809639677727148,28703.265821413028,1512.9433048985193,28.478123324394556,M,0
Nina,Wilkerson,Valdezshire,mark66@example.org,0.8948425531400762,40038.30090458948,10921.645540956693,29.12315884760381,M,0
Brandon,Thompson,Cardenasborough,phoward@example.org,0.8089858176757077,44571.827252895215,4091.7208728482983,39.4238206570606,F,0
Kimberly,Silva,Heidiburgh,sandrasherman@example.org,-0.16624887935318447,45488.21486051487,8121.69440234397,34.01199736391571,M,0
Cody,Robertson,North Vincent,tracey66@example.net,-0.49639270546424663,52516.293442894894,17992.5949295112,33.92099284725233,M,1
Judith,Sanchez,Nguyenfurt,leemichael@example.net,-0.47607613618616534,36670.67473454279,12023.931996524241,30.643994464959718,F,0
Valerie,Lee,Goodwinmouth,jackson26@example.org,-0.4393330035767504,43809.72212141932,8120.806795921127,30.887954239072105,F,0
Jeffrey,Edwards,Janetborough,erin09@example.com,0.20533470169074108,55519.385638965854,15827.269738730829,35.42921333999209,M,0
Joseph,Anderson,Jenniferbury,cmiller@example.net,0.4048584113119953,36514.80157797217,7545.728863715369,27.29597012728115,F,0
Debra,Lyons,Allenberg,michaelreed@example.com,-0.6130771500591979,44189.39192904427,9757.184720768744,19.894628515809337,M,0
Lauren,Hayden,Karenstad,kristin72@example.net,0.8945990586068348,48000.85153974855,13954.618125272495,30.726199263171573,F,0
Janice,Garcia,Elizabethfurt,cainmelinda@example.net,1.0293216189346641,55793.32554436243,6027.45816388729,34.88195310641364,M,1
Norma,Mills,New Frederick,lisa79@example.net,0.28831208819626136,46772.52884613444,3583.3308378144875,30.084453668638005,F,0
Kyle,Williams,Diazport,andrewkirby@example.org,-1.9543028515407372,58113.01079411337,9891.530356410341,27.22268544773979,F,0
Tammy,Stewart,Port Andreahaven,gabrielleflores@example.org,0.8688257928441748,56720.85468044945,11879.716873545867,25.368690570901208,M,0
Jennifer,Harrington,New Kristy,barbara90@example.net,-1.4700222800714222,68453.91041457142,15209.983803898827,26.532617273755136,M,0
Stephanie,Mathis,Higginsmouth,blake74@example.com,0.6473055620535382,60384.991499742755,11298.890265900665,29.823458393886355,M,0
William,Santiago,Hatfieldtown,robertmoore@example.com,0.37031343124972116,51525.04086491465,11736.499171221203,33.642657259340915,F,0
Meghan,Bryant,Smithhaven,brownbrandon@example.net,0.3951011745075644,54426.40509313787,11158.349994885411,30.184597931100313,M,0
Jason,Harris,Michellemouth,travisphillip@example.net,1.286091208347815,42732.9530188973,6946.434022457108,38.812368176646984,F,1
Eduardo,Wright,Cruzfort,jacksonkeith@example.com,-1.1271309346845408,52772.03335707619,9838.14844796434,22.054400165675876,M,1
Mark,Peck,Claytonhaven,michaelknight@example.org,-0.3651878115770984,44661.38638108086,11504.399386382094,28.616030462063588,F,0
Mike,Bailey,South Jesse,johnrichmond@example.com,-0.3289359920282659,43262.873496211985,18504.636697449434,23.76626552709344,M,0
Whitney,Gomez,South Jamesport,samanthasmith@example.net,0.3544158357452166,49062.38622892458,23741.859722793957,24.67772779025632,M,1
Maria,Jackson,Port Katherinemouth,zjackson@example.org,0.7197006638760951,60319.95211909251,14650.411891473672,26.55159610842179,F,0
Lindsay,Vega,Garciaville,robertfrench@example.net,0.231602429069986,49400.85871860502,10412.135581642047,30.20219337425099,M,0
Susan,Garcia,Rodriguezview,qward@example.net,-0.16319370177360706,59349.14380980151,14550.407125367332,23.73376826052288,M,0
Tammy,Sheppard,Lake Amanda,blackheather@example.org,-0.009716646254124398,19694.52889723076,10869.670895185083,23.061529676504538,M,1
Julie,Ortega,Lake Cynthiaview,aaron43@example.com,-1.0834663154102204,56317.23531250187,8158.094359209571,24.312328201240597,M,0
Raymond,Webb,Myersfurt,brandon20@example.net,-0.9509497216528527,30668.61993284758,2614.411111370845,26.486244868878735,M,0
Logan,Buchanan,Yuhaven,singhwesley@example.net,-0.5998299920195231,56365.121057694894,5466.065591643101,28.557861636898135,F,0
Erik,Andersen,Mitchellport,aaronmartin@example.com,-0.023231507945572816,46349.653274949495,11589.341771104986,35.32505344311104,M,1
Jill,Clark,South Brandonmouth,whitakerhector@example.net,-2.1496077444308703,47415.82497752498,11124.217688342678,28.411827722907,F,0
Jeffrey,Collins,West Jeffreystad,richard81@example.net,0.09564147962493944,61541.555804969015,20157.310420086098,26.386622120965107,F,0
Colleen,Bell,Joyfort,barnesbilly@example.org,-0.8714588803433847,47735.99860245924,10663.284125730841,21.14796002060527,M,0
Alison,Barber,North Angelaborough,ellisontravis@example.com,-1.547647777581365,47778.27998880501,10763.385311291115,31.625659843518143,F,1
Jill,Sanchez,Gutierrezfort,wilkinsonbernard@example.org,0.4808740216875883,44759.483309368836,17749.36451371384,35.46596294465447,M,0
Tyrone,Hicks,Mckenzieview,longsherri@example.net,0.4588031343508049,42619.52635246267,13827.756974458418,36.21335463853185,M,0
Lucas,Johnson,Littleton,andrewscarlos@example.net,-1.7430270206599474,61827.731932193004,16834.65140914088,43.27782087598895,F,0
Steven,Compton,Stonestad,martineztiffany@example.com,0.7799534338764553,51769.71503832509,2974.7701294603066,20.79979800043992,F,1
Randy,Russell,Tiffanyside,julieclark@example.net,-0.11441310389471693,45219.94997253264,15020.843320525843,21.726459005118123,M,0
Lisa,Robles,West Spencer,kfrost@example.org,0.43913526483152876,35842.65409645274,9173.715161034104,38.35811040351897,F,0
Linda,Jenkins,Huntborough,kaylamueller@example.com,1.9406156051555021,53410.09141709829,10440.855512210977,31.61091987574789,F,0
Katherine,Rice,Geraldstad,thenderson@example.net,0.37453460640676395,50042.902247727245,2930.249112072901,22.904692733262582,F,0
Richard,Perez,Whiteview,tommyryan@example.net,-1.0407414822082741,54566.84971537426,3540.4894597356315,41.15554564691672,M,0
Courtney,Maddox,Lake Jesseland,williamswendy@example.com,0.9947968939183196,47761.8346418,15260.412623527805,39.36377091995157,F,0
Carolyn,Reese,South Roymouth,wendy54@example.org,-0.7889015934608191,39168.18893623694,6600.119820203495,15.26401955376028,M,0
Jonathan,Carter,Davisville,uwatson@example.com,-1.3458320421430066,54205.238292440605,13263.654173726425,29.28682138655813,F,0
Stephanie,Smith,West Christianstad,steinmatthew@example.com,1.522422231197524,53057.052451628406,14639.725203249414,28.683132132188764,F,0
George,Mullins,Stephanieport,heather33@example.org,2.4371491182726626,59744.50022267543,9439.718042862994,30.945154953574033,F,0
Brady,Smith,Santosview,aedwards@example.org,0.82122273835235,58081.74109894495,4441.537899184936,24.999551646649476,F,0
Kristina,Dorsey,Christopherborough,logan41@example.net,1.3477724580307373,74114.46297247242,19865.310116002373,25.213394247348162,F,0
Sherry,Randolph,South Jasontown,fjackson@example.net,0.8780059280690005,68878.02352656897,7234.155300215189,32.36447871014926,M,0
Robert,Clements,Tinashire,dmiller@example.net,-0.7423014554808708,47250.244373019115,6063.403114663038,29.5684734860569,M,0
Todd,Daniels,Johnsonchester,laura23@example.org,0.5753395920408387,43191.72159441709,11664.839942015657,40.31288536156454,M,0
Stephanie,Cowan,West Olivia,glenn19@example.org,1.400630119121324,47187.73297182165,10443.53180221465,27.45421300588935,F,0
Kiara,Hill,South Marissaberg,lisaandrews@example.com,-0.26078000957228353,46621.08263984552,736.5355332728777,43.070625517466546,M,0
John,Jackson,East Cindyside,beanjustin@example.net,1.7940974951480326,48224.06834194404,14055.804336206227,29.01284607651856,M,0
Ashley,Martin,Lake Samanthatown,jimmy46@example.net,-0.17040272617517477,48549.864247139674,7270.256571976497,35.626296666174994,M,0
David,Smith,Maryview,fowlermichael@example.com,-0.44564636110257566,43730.888256909806,6188.296783423413,25.045664825619305,M,0
Kathryn,Pena,Lake Ricky,kyliesolomon@example.org,1.3520300122355826,50002.15290000302,9929.466037211418,32.09427770808025,M,1
Heidi,Rocha,Webbhaven,lynnharris@example.com,0.8459901085192306,66762.57083957244,15005.495617705288,39.49301775492644,M,0
William,Gutierrez,Kennethmouth,timothy15@example.net,0.12481367585286486,66198.05641683492,6510.997374492588,23.782798462325857,M,0
Barry,Navarro,West Peggyberg,jennifer66@example.com,0.07612987239500964,57310.64200915778,16580.73743095483,40.48593551166391,F,0
Janice,Wiggins,Ronaldfurt,jacksonshannon@example.org,-0.9369887131463404,37477.178824486735,9032.181793497632,28.03473209837012,M,0
Jacqueline,Hernandez,Toddshire,wthompson@example.org,-0.44735828099597225,70819.74224795542,-431.4344007955988,26.6546281816437,M,0
Tonya,Jordan,Bernardhaven,davisandrea@example.org,2.4345859798460587,46357.71258046926,6574.219469377684,26.763123750367733,F,0
John,Willis,Hammondfort,raymond64@example.org,0.4165167041988773,37356.565701558866,14675.785042364905,25.026773518105863,M,1
Joseph,Adams,Callahanton,pclayton@example.org,-0.7689862212926081,48777.03846082884,4339.054829512847,30.459338960521656,F,0
Keith,Hicks,West Amandafort,nhughes@example.com,-0.2027804845988766,53033.75273230065,14227.443996196653,26.33706120411872,F,0
Melissa,James,Davidbury,bridgesalexandria@example.com,1.0512699642162961,43871.85576379048,16430.710177516077,34.252860339783226,M,0
Shirley,Barnes,Kevinmouth,hancockkathryn@example.net,-1.4607261960078575,52149.209972470686,-994.5376285352995,28.106738469749267,F,0
Benjamin,Barron,Ginachester,cooperthomas@example.com,-0.19439315758194078,37653.608783742806,6434.478894787873,32.308016690311725,F,0
Susan,Bowman,West James,smithjamie@example.org,-0.3036617130348836,46158.994548847346,12315.343263294464,23.882799106655536,M,1
Sean,Cobb,Jennifershire,iroberts@example.com,1.0025133987071913,52118.450935595225,8519.29134485057,30.369518217449237,F,0
Phillip,Davis,Antoniofurt,sarahcarlson@example.org,-0.10149143584023781,43562.03036843167,2608.258808779703,28.661481641201927,M,0
Dustin,Wright,Harrisfort,benjamin82@example.net,0.31418193104685044,50787.481437301874,4083.273310692458,25.28081770923845,F,0
John,James,North Samantha,zforbes@example.com,-1.5269934579149862,47066.02986077638,6477.410158569919,32.15611034084969,F,0
Lisa,Collins,Martinport,michaelgarza@example.com,-1.0205514588986837,49125.00916926394,11900.607891900472,26.808021397977953,M,0
Lisa,Woodard,Margaretborough,xhoward@example.net,-2.0764586610515625,53182.447210365746,16121.516511057922,31.238668221267194,M,1
Jonathon,Mcconnell,South Ashleyview,heidi67@example.net,0.04485781865735853,38240.36608943013,9015.976322573728,32.65579531193148,F,0
Jessica,Wilson,West Karen,anndelacruz@example.net,-0.8372160474530669,48482.43234494843,12120.695779403872,22.173661917483575,F,0
Robert,Williams,Teresafort,mccalljose@example.com,-0.20756645984702451,52594.05489372188,2212.97911982797,33.808474890104065,F,0
Jason,Huerta,New Nicolechester,anthonyking@example.org,2.2612731386531344,44466.32263143,14070.726737328678,32.96294676566101,F,0
Cassandra,Whitney,Morrismouth,wcampbell@example.com,0.8214419777051254,45445.94177853536,8753.094976888064,22.44240460343108,F,0
Jessica,Anderson,Jerryburgh,julie13@example.net,0.26490198956977795,67433.87291029826,16353.887883768126,25.414159082602787,M,0
Amber,Casey,South Edwardton,zimmermanshawn@example.com,-0.04562981228397718,40696.29243571895,7826.985919838426,26.300842790105914,M,1
Katrina,Tran,Stevenview,matthewschwartz@example.com,0.8527634822615823,48860.2664316584,16534.859428820426,25.89773679514662,F,0
John,Parks,Loriport,xstewart@example.org,-0.07420241275312155,37658.16428831236,11482.03133248068,27.15572062330736,F,0
Frank,Harrington,Joshuatown,crystal23@example.com,1.9599375210596506,46896.033852104985,18281.052820380268,34.68368378933185,M,0
Christine,Dudley,Chavezville,katie63@example.com,1.7907612880907526,36912.256612582765,20577.698516146156,25.077673978120547,M,0
Robert,Craig,Lake Natalie,piercenicole@example.com,-0.18425035003374063,38874.52571224674,13083.73611114737,24.765555617531245,M,0
Edward,Johnson,South Richard,pjames@example.com,-0.49201663122503714,52872.09254472432,12308.774051648681,33.04756278497625,M,1
Sergio,Gibbs,Penamouth,saragross@example.com,-2.8261299586244544,46905.421907010896,16954.63495829447,27.532176305829886,M,0
Amy,Edwards,Colechester,uhorn@example.net,-0.13397822525058978,57024.17166937261,7532.673682064269,26.926162357503745,F,0
Leon,Day,Dennishaven,vargasphillip@example.net,0.5069219888818947,62556.56556117427,12619.241900044737,27.690376618368077,M,0
Cynthia,Vasquez,East Brian,mark11@example.com,-0.04615629846615215,28362.35689688697,2679.9074083477526,20.935489670346023,M,1
Jennifer,Lara,New Traceyborough,emilygoodwin@example.org,1.3024296884569697,49240.7323800483,1649.3015526233703,30.38834731773228,F,0
Samuel,Davis,East Thomas,uschmidt@example.com,-1.6824544116110787,62136.17546024966,7261.138751403851,29.43963698226761,M,0
Brittany,Perry,East Gina,seannoble@example.com,0.43265442691748685,37052.57226828689,18712.68200121177,30.908040134958775,F,0
Brian,Gardner,Villahaven,rogersluis@example.com,0.5473140452483586,38886.18340900942,8830.161598162362,36.78441856576761,F,0
Rick,Dixon,West Anthonyfort,gabrielagross@example.com,1.0706931924378207,55386.057889758515,1943.4278250726666,24.04945292544889,F,0
Kevin,Ritter,Fuentesbury,andersonandrew@example.com,0.17287388983144725,57517.70951268121,10344.702812721398,22.13369663815811,F,1
Walter,Campbell,East Victoria,slawson@example.com,-0.6671159638784783,56219.87445030078,6090.038919787588,32.74001428703584,F,1
Andrew,Bender,Rickystad,tracygardner@example.net,-0.8384417748819946,66666.75867870853,16698.99317707089,24.9046983475305,M,0
Robert,Tucker,New Bryanfort,ksparks@example.org,-1.351018833398621,27394.931425615345,824.9467536501525,31.37628533623686,F,0
Brenda,Rowe,East Alexis,antoniowhite@example.com,-0.9411921803036797,51929.55030398016,14122.127564713834,26.87766864828138,F,0
Cheryl,Burnett,Hallmouth,darrenfisher@example.org,-0.14257791978151318,43594.29481613873,15503.88479442471,31.346332324710335,F,0
Charles,Campbell,Davisview,gloria24@example.net,-0.8339204847294744,48367.586721268286,8421.88737665884,24.24624529687371,F,0
Matthew,Williams,West Jody,robertsjeffrey@example.com,-0.11372503978367299,76667.3694691833,8204.851643539392,26.58010811406086,F,1
Richard,Roberson,Charlesmouth,russellrenee@example.org,0.2432754954525985,51019.88262223008,17218.493129307757,26.913091042907283,F,0
Michelle,Frederick,East Amanda,maxwell60@example.com,0.04585600804639261,49096.57423613799,20705.45101044009,30.88653605842078,M,0
Kevin,Charles,North Todd,jessicaschmidt@example.net,0.6487067287277535,45221.639683455556,13878.473398061371,37.02087780351529,F,0
Michael,Stone,North Crystalmouth,alexandergarcia@example.net,-1.307986310528892,54082.113858424585,7014.276704899443,28.66907936266146,F,0
Adam,Rivera,Ayalatown,jason24@example.net,2.274378563224605,45190.11054829153,4352.069224828424,23.186436398394676,F,1
Jacqueline,Harrell,Melissaton,villamario@example.com,-0.4908362355172921,44950.205851510684,14324.613402690635,32.641367399142815,F,0
Julia,Reyes,New Daniel,christinecoffey@example.com,1.5599941043148895,42377.60279752739,5351.467617102707,29.707341995227083,M,0
Rhonda,Campbell,Codyfurt,torrestravis@example.org,1.4583171149706302,49590.92972267108,18230.392879640855,26.43028819358511,F,0
Karen,Peterson,Ashleystad,scottcruz@example.net,-1.0779322515944925,34990.51027313143,2020.9711912331304,34.09869307200634,M,0
Jessica,Smith,Simonmouth,tylerbethany@example.org,-1.8995174519262363,53415.220627184615,6320.075179216901,43.29376332836073,F,0
Tim,Fields,New Walter,roberto47@example.net,-0.495247570408381,58623.16112770471,7405.465989223421,27.34857371831506,M,1
Michael,Johnson,Angelicaburgh,rodriguezsamantha@example.org,-0.21722952611923604,54169.8225749978,3549.183186171793,40.12806935400874,F,0
Nicole,Green,Port Kennethfort,walshdeborah@example.net,-0.5518381248449771,57630.37667705089,5030.696452803028,29.18609955907134,F,0
Mike,Garcia,Port Alexandra,christinelopez@example.net,-1.1501775409760011,59721.32696281921,17322.919054730723,25.5014544424657,F,1
John,Anderson,East Jessicamouth,zroberts@example.com,-1.9811939830419785,36156.37837721466,17695.555446344228,33.83875028630984,M,0
Tiffany,Gonzalez,Port Timothy,igarrett@example.net,1.1107365075395632,55501.42708566628,3903.0951241836265,25.982059013976546,M,0
Julia,Rose,Nguyenfort,kristensmith@example.org,-0.106611220231168,61660.94275201738,9629.72029213828,27.264784117931406,M,0
Darren,Griffin,Barkerfurt,meltonbradley@example.com,-1.7093537592824335,50661.36735411042,12585.26341467797,31.093320661229086,M,0
Noah,Johnson,West Michaelchester,aliciapatterson@example.net,1.3546773524016114,28914.69678496506,5176.320904278319,24.475559546932367,M,0
April,Cox,Cherylview,castilloelizabeth@example.com,-1.5661285416342459,44927.444467748195,-860.3534814090017,34.20980676122444,M,0
Christina,White,Port Tonyton,feliciathomas@example.org,1.2501922010692674,65415.632375300585,6983.464726599765,27.69896621270233,M,0
George,Davis,West Melody,carsonsean@example.org,-0.7949821279716296,71014.28600762431,17071.06264973944,33.50452292477657,F,1
Billy,Velasquez,Derrickmouth,charlottecervantes@example.net,1.3143364537346394,59047.37862058121,3939.0826417643148,34.52436105615107,M,0
Ryan,Lara,Lake Michaelshire,amandastone@example.net,0.7319000337569815,52382.53799740775,10122.916388169413,31.01535913658239,F,1
Elizabeth,Rogers,Davenportside,romerodavid@example.com,-0.6682801757898635,65182.816985605095,8680.170384492774,40.30900845820375,F,0
Steven,Murray,Nicholasmouth,egreen@example.net,0.12848040332927643,53250.57988454988,9041.587043163307,28.689083292626407,F,1
Steven,Baker,Meyerport,jenniferholmes@example.org,1.070084685594671,67240.4505678387,6525.863390596,30.2475186252571,F,0
Michael,Mills,Rebeccatown,matthew45@example.net,-0.2539601469009813,47137.30679093928,9262.40340074068,28.468126016826034,F,1
Robert,Mcdowell,Nicholsonmouth,thutchinson@example.com,-1.323549751957718,40741.83515241316,16301.40821377785,28.02291987214881,F,1
Brianna,Rodriguez,Port Rebecca,sally91@example.com,-0.07344842823140259,71427.55561110684,13406.139565548317,29.11782217056147,M,0
Eric,Vazquez,Port Madisonmouth,estradabrooke@example.org,-0.5252928890373341,48761.477902703205,10506.269140952769,29.37079547907525,F,0
James,Schwartz,Cassandrafurt,richardgreene@example.net,-0.27755607531589427,49924.336864876284,9075.483155741942,32.454236404134456,M,0
Nathaniel,Miranda,Rogerport,jacksonjames@example.com,-0.6776893554686612,47344.20957372793,19161.49005505226,30.04104105685762,M,1
Christopher,Day,Melissaburgh,bondjeffrey@example.org,1.04696455625984,40349.84057743967,5829.2703581119795,41.60176077167559,F,1
Abigail,Scott,East Thomas,nicolesharp@example.net,-1.042346713717499,49602.4436193923,18354.53488001341,27.410244038575776,M,1
Sandra,Bennett,Taylormouth,annaprice@example.net,-1.1288920508674887,56263.41934959928,8047.927831546963,36.09117705019685,F,1
Tyler,Gray,Kennedytown,reneeflowers@example.net,-0.6246703752230245,61188.47338843571,7386.259602930938,27.459633244679786,F,1
Jason,Johnson,Jenniferburgh,shane32@example.org,0.9418024104526098,50612.83928724647,21170.189091316413,28.590428952694992,M,0
Louis,Smith,Ashleyborough,morgansolomon@example.org,-0.2560085977745803,54346.9086646162,13017.488125493544,24.614275885929125,M,1
Gabriel,Nelson,Lewisshire,dorismeyers@example.com,1.0979190773204113,46911.633300070265,9841.8465323883,32.3932060486488,M,0
Jon,Gilbert,North Elizabethstad,wharrison@example.com,-0.07351093548992353,39687.832728775444,5575.607245751892,31.51045045681818,F,0
James,Smith,New Patrick,shortmichael@example.com,-0.7045364478627878,54891.454712378385,9749.310450186973,29.12504958886027,M,0
Joseph,Cantrell,New Lawrence,brandonweaver@example.org,1.0865346908979616,50779.55886786501,6070.448379106973,25.47989555979432,M,0
Mitchell,Flores,Kennedyview,christinabaker@example.com,-1.158383546472032,43294.06730270619,8010.010447766106,28.037399158234926,F,1
Jonathan,Whitney,Port Samuelmouth,yrodriguez@example.net,0.04603048186898013,49079.742119282346,11556.778756205187,24.339461795338313,F,1
Stephen,Bullock,Lake Christopherberg,patricia17@example.org,-0.3041507010619606,24521.478277344104,10040.624076266955,28.93364256226625,F,0
Amber,Cox,Sarahview,tyler79@example.com,-0.15145990583019225,52394.290961339015,17324.488293198647,32.66383701592346,M,0
Michael,Martin,North Mark,phillipsxavier@example.org,0.30669693435511436,39400.704195604034,13779.667767858025,34.965788114045914,F,0
Sarah,Marshall,New Jessicaview,westkelly@example.com,-0.5040385124231359,51187.751195449855,4192.194155957629,26.36798808017836,M,0
Andrew,Gonzalez,Donaldburgh,brandi92@example.com,-1.4057809293113919,43198.714951842885,914.0459220498869,27.36953535470675,M,0
Kimberly,Gilmore,New Ashleybury,frederick44@example.com,1.0538441980217148,45970.29971430109,7121.970158311009,25.775300818183894,F,0
Kathleen,Wells,New Abigail,grimesmichelle@example.net,-0.34090680861023054,46583.90557502318,4511.044772425691,34.417236750766975,F,0
Steven,Howell,North Logan,jaredbarrett@example.com,2.545473186064892,58480.452098451264,12673.269957970202,25.920203775069258,F,1
Christy,West,Port Caleb,kimberlycole@example.com,0.41094537350241805,60091.86000737803,12956.801795487268,30.678193587909213,F,0
Adam,Bailey,Port Ricardo,sarahhuber@example.org,-0.32443255815871574,29276.096908949723,11201.360718675209,25.71734057789331,M,0
Gina,Barrett,West Angelaview,edward78@example.com,-0.07362998695716479,41199.41340017694,3782.600526298198,29.50941159124236,F,0
Tim,Marshall,Port Feliciafort,melaniethomas@example.com,0.5084981054907219,48849.81942697287,12473.648110616874,36.04468261249961,M,0
Dana,Maldonado,New Shawn,petersonwhitney@example.net,0.8813084773913351,45371.05365051575,7373.920027080143,24.829922372142576,M,0
Brian,Jackson,South Williemouth,kristensimpson@example.org,-0.41623960457168613,48660.32939280408,6946.475497565974,25.77311343800593,M,1
Dominique,Graham,West Kathrynbury,kari96@example.net,-0.8176558453646425,63498.551090001216,198.51187828298134,27.021194172465325,F,0
Thomas,Wilson,Port Michaelshire,aroberts@example.com,-0.2757907863710525,61293.718966956716,11088.800827613726,27.957512649936596,M,0
John,Lozano,New Leslie,leah60@example.org,-0.19135982790235118,50888.23373384824,9668.864464347467,28.088445307510664,M,0
Kelly,Long,Danieltown,deannarichardson@example.net,0.21530128241418178,49178.83037332268,5107.0845736976635,33.27541061951879,M,0
Gina,Cross,Pricestad,santanarobin@example.org,0.6894492236309057,62163.50126988307,11018.118183552211,28.770067060125808,M,0
Thomas,Gonzales,Johnstad,ramirezdawn@example.org,0.9420838510021713,67272.25522681704,10074.692297865107,27.385838659041685,F,1
Ashley,Bolton,North Cole,ukelly@example.com,-0.21563644404404947,48632.63368876342,15414.60615186928,27.925768742687918,M,0
Meagan,Bond,Contrerasland,hmeadows@example.net,0.3208557535926644,52798.23010036754,15014.071558104373,34.91809777422558,F,1
Timothy,Kerr,New Laura,srodriguez@example.com,0.9314054647238985,47934.35063497007,5093.41052362902,35.3325600368097,M,0
Jenna,Ortiz,West Kurt,gilljohn@example.com,0.9637487952097015,48879.223210234835,13906.438941116097,31.326227761911998,F,0
Michelle,Evans,Port Kathleen,aprilstewart@example.org,-0.15529315744404756,57134.93248387611,6525.505810775052,35.4898197661459,M,0
Tiffany,Snyder,Port Markside,jeffrey70@example.net,-0.4953923566517192,58597.3007172889,-1822.9139991842185,34.10451900743841,M,0
Joseph,Williams,Jamesstad,hhopkins@example.net,0.4160536984401498,47674.48667705343,482.7363052362034,22.515896248722026,M,0
Kevin,Davis,Waynemouth,idavis@example.net,0.24248437212735538,54843.56570077178,3761.6185451486963,38.206728614063884,F,0
John,Riley,Lake Albert,pamelaclark@example.org,-0.7155012728787725,42582.958645845574,18017.27501012782,18.08654224192498,M,0
Gregory,Pacheco,Jasonfurt,johnlong@example.org,1.17397879458932,43187.27628233418,-2627.5937575417083,24.929383051099798,M,0
Melissa,Ayala,New Ashley,ian58@example.org,-0.6928790016898534,27792.235754051973,20453.33440821316,36.142755047967064,M,1
Michael,Lyons,Richardsonburgh,bpugh@example.org,0.597360661919361,55029.0448612184,7769.868124860563,34.52500079328495,M,0
Stacy,Ward,West Mike,richardsonjohn@example.net,0.5302285434541416,54988.24066814951,14826.339487007966,22.891028558580196,M,0
Steven,Robinson,Brownstad,shawnalvarado@example.org,0.015303340830842888,44594.14614080732,9696.416915384074,29.398816531057573,F,1
Matthew,Scott,Fullerville,kathleen61@example.net,1.0080969391650838,45980.55876731543,3282.7545612128242,33.38905992904827,M,0
Jason,Baker,Shawtown,mollyvargas@example.net,0.9738261974789895,46682.86974177652,12112.599992785315,30.142267080910454,F,0
Nicole,Walker,Mollyburgh,dcunningham@example.net,1.1840400959350792,24534.11494256229,-2313.491900937279,26.89065231676018,F,0
David,Rios,Hillbury,travisfry@example.com,-1.5328345649243238,51893.72689358438,-905.1656547356815,30.475032120181297,F,0
Mark,Haynes,South Rhondamouth,gcruz@example.com,1.2093277715157982,51064.19872369237,7797.373330457667,32.82830297771074,M,1
James,Crawford,Howeton,evannewton@example.org,0.003912744954420033,23986.85772687357,5707.550854156949,28.582527000442262,F,0
Jeffrey,Vargas,Salazarfort,angelaharrington@example.org,0.6540769231597371,49612.03594270932,9247.624894118495,18.495469866243468,M,1
Evan,Hogan,South Timothyland,sabrina79@example.net,1.388525325720038,45621.25770394878,8598.053554226828,27.814896516353155,F,0
Donna,Simon,Port Christopher,williamchen@example.com,-0.18070050801279056,54222.55556166246,8594.158250535667,27.44177809707,F,0
Ian,Trevino,Kempport,landrade@example.com,0.2362109393292865,57776.977346557724,1924.4760465731733,32.81943837128799,M,1
Matthew,Adams,Whitneyfort,christinamendez@example.org,0.0035741832363252743,29541.565298657333,17928.461307018904,30.377844747545627,F,0
Dana,Watkins,Robertberg,zferrell@example.org,0.27048239046957023,74101.38231704678,5562.380928337989,28.000116476679604,M,0
Catherine,Wu,Davidton,wharper@example.net,-0.49627270393309947,60528.614360232474,13084.16716813856,35.513571340600144,M,1
Michael,Smith,Port Daniel,john50@example.com,1.709242966403556,31974.737859018278,8597.70371096692,32.9370203728173,M,0
Kendra,Wallace,East Nathan,danawalker@example.com,1.194738143545777,63084.62249394555,6662.922784802387,26.481673119218375,F,0
Kenneth,Castaneda,North Larry,christine53@example.com,2.1313165323912404,57142.56711102809,5467.704948626011,30.968566414074132,F,1
Hannah,Taylor,Gregoryshire,nicholschristina@example.org,-0.6589768616013041,45054.797172789484,12710.859113458499,23.662199164920263,F,1
